timestamp,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,wind_speed_10m
2024-01-01T00:00,14.6,84,14.1,0.0,0.0,7.6
2024-01-01T01:00,14.2,87,13.9,0.0,0.0,6.4
2024-01-01T02:00,13.3,92,13.1,0.0,0.0,5.5
2024-01-01T03:00,12.6,93,12.3,0.0,0.0,5.5
2024-01-01T04:00,11.9,94,11.3,0.0,0.0,6.8
2024-01-01T05:00,11.6,95,11.0,0.0,0.0,6.0
2024-01-01T06:00,11.4,95,10.8,0.0,0.0,5.5
2024-01-01T07:00,11.1,96,10.5,0.0,0.0,5.1
2024-01-01T08:00,10.9,97,10.4,0.0,0.0,4.3
2024-01-01T09:00,12.1,97,11.7,0.0,0.0,6.1
2024-01-01T10:00,13.9,92,14.1,0.0,0.0,4.8
2024-01-01T11:00,16.2,83,16.7,0.0,0.0,4.0
2024-01-01T12:00,18.4,71,18.0,0.0,0.0,9.2
2024-01-01T13:00,19.5,64,18.6,0.0,0.0,12.0
2024-01-01T14:00,20.0,60,18.9,0.0,0.0,12.0
2024-01-01T15:00,20.5,56,19.3,0.0,0.0,11.2
2024-01-01T16:00,20.7,53,19.6,0.0,0.0,8.7
2024-01-01T17:00,20.2,52,19.3,0.0,0.0,7.0
2024-01-01T18:00,18.5,66,18.6,0.0,0.0,4.0
2024-01-01T19:00,17.4,70,17.2,0.0,0.0,5.1
2024-01-01T20:00,17.1,73,17.4,0.0,0.0,3.3
2024-01-01T21:00,16.8,72,16.5,0.0,0.0,5.8
2024-01-01T22:00,16.5,67,14.3,0.0,0.0,15.3
2024-01-01T23:00,15.9,77,14.6,0.0,0.0,12.8
2024-01-02T00:00,14.8,86,14.3,0.0,0.0,8.4
2024-01-02T01:00,14.0,89,13.8,0.0,0.0,6.6
2024-01-02T02:00,13.4,92,13.1,0.0,0.0,6.2
2024-01-02T03:00,12.6,94,12.1,0.0,0.0,7.6
2024-01-02T04:00,14.1,89,14.2,0.0,0.0,4.6
2024-01-02T05:00,13.9,91,13.8,0.0,0.0,5.1
2024-01-02T06:00,12.9,93,12.5,0.0,0.0,6.2
2024-01-02T07:00,12.9,92,12.7,0.0,0.0,5.1
2024-01-02T08:00,12.2,93,11.7,0.0,0.0,5.6
2024-01-02T09:00,13.4,90,13.3,0.0,0.0,3.9
2024-01-02T10:00,15.1,82,15.3,0.0,0.0,2.9
2024-01-02T11:00,17.1,72,17.2,0.0,0.0,4.3
2024-01-02T12:00,19.4,62,18.4,0.0,0.0,10.9
2024-01-02T13:00,20.6,54,18.9,0.0,0.0,14.2
2024-01-02T14:00,21.6,48,19.7,0.0,0.0,13.4
2024-01-02T15:00,21.9,45,19.8,0.0,0.0,13.2
2024-01-02T16:00,21.9,44,19.7,0.0,0.0,13.5
2024-01-02T17:00,21.7,44,19.7,0.0,0.0,11.4
2024-01-02T18:00,20.4,53,19.7,0.0,0.0,5.2
2024-01-02T19:00,18.9,66,18.5,0.0,0.0,6.9
2024-01-02T20:00,18.1,63,17.5,0.0,0.0,6.3
2024-01-02T21:00,17.9,60,16.6,0.0,0.0,8.5
2024-01-02T22:00,17.1,64,15.8,0.0,0.0,9.7
2024-01-02T23:00,15.9,71,15.1,0.0,0.0,7.0
2024-01-03T00:00,14.6,80,14.1,0.0,0.0,5.7
2024-01-03T01:00,13.5,86,12.9,0.0,0.0,6.8
2024-01-03T02:00,13.5,83,13.0,0.0,0.0,5.3
2024-01-03T03:00,14.2,78,13.8,0.0,0.0,4.0
2024-01-03T04:00,14.6,75,14.4,0.0,0.0,2.2
2024-01-03T05:00,14.3,77,14.2,0.0,0.0,1.1
2024-01-03T06:00,14.1,78,13.9,0.0,0.0,1.3
2024-01-03T07:00,12.1,85,11.5,0.0,0.0,4.0
2024-01-03T08:00,11.6,86,10.8,0.0,0.0,4.9
2024-01-03T09:00,13.6,82,13.2,0.0,0.0,3.6
2024-01-03T10:00,15.6,73,15.3,0.0,0.0,3.3
2024-01-03T11:00,17.6,68,17.7,0.0,0.0,2.3
2024-01-03T12:00,19.5,59,18.8,0.0,0.0,7.6
2024-01-03T13:00,20.8,50,19.6,0.0,0.0,8.8
2024-01-03T14:00,21.6,43,20.1,0.0,0.0,8.8
2024-01-03T15:00,22.1,40,20.3,0.0,0.0,8.2
2024-01-03T16:00,22.0,44,20.7,0.0,0.0,6.6
2024-01-03T17:00,21.7,44,20.5,0.0,0.0,5.9
2024-01-03T18:00,20.0,61,20.2,0.0,0.0,3.8
2024-01-03T19:00,19.5,54,19.1,0.0,0.0,3.0
2024-01-03T20:00,18.6,57,18.0,0.0,0.0,3.9
2024-01-03T21:00,17.9,59,16.9,0.0,0.0,6.3
2024-01-03T22:00,15.6,67,14.5,0.0,0.0,7.2
2024-01-03T23:00,15.1,64,13.6,0.0,0.0,7.6
2024-01-04T00:00,14.0,71,12.7,0.0,0.0,6.8
2024-01-04T01:00,13.0,78,11.7,0.0,0.0,7.2
2024-01-04T02:00,12.1,83,10.8,0.0,0.0,8.0
2024-01-04T03:00,11.9,84,10.7,0.0,0.0,6.3
2024-01-04T04:00,11.6,87,10.7,0.0,0.0,6.2
2024-01-04T05:00,11.6,87,10.8,0.0,0.0,5.1
2024-01-04T06:00,11.4,88,10.3,0.0,0.0,5.8
2024-01-04T07:00,12.5,82,11.6,0.0,0.0,5.4
2024-01-04T08:00,12.7,82,11.8,0.0,0.0,5.9
2024-01-04T09:00,12.6,86,12.3,0.0,0.0,3.0
2024-01-04T10:00,14.7,74,14.6,0.0,0.0,1.3
2024-01-04T11:00,17.0,65,16.9,0.0,0.0,1.5
2024-01-04T12:00,19.1,55,18.1,0.0,0.0,7.5
2024-01-04T13:00,20.6,44,18.8,0.0,0.0,10.6
2024-01-04T14:00,21.5,39,19.5,0.0,0.0,10.8
2024-01-04T15:00,22.2,35,19.4,0.0,0.0,12.8
2024-01-04T16:00,21.8,35,19.6,0.0,0.0,7.2
2024-01-04T17:00,21.5,36,19.1,0.0,0.0,8.9
2024-01-04T18:00,20.0,43,18.2,0.0,0.0,6.9
2024-01-04T19:00,18.3,50,16.6,0.0,0.0,7.4
2024-01-04T20:00,17.0,55,15.4,0.0,0.0,7.5
2024-01-04T21:00,16.2,58,14.6,0.0,0.0,7.7
2024-01-04T22:00,15.6,57,13.4,0.0,0.0,9.4
2024-01-04T23:00,14.9,60,12.8,0.0,0.0,8.9
2024-01-05T00:00,13.6,70,12.1,0.0,0.0,6.8
2024-01-05T01:00,12.9,73,11.5,0.0,0.0,6.0
2024-01-05T02:00,13.5,69,12.3,0.0,0.0,4.7
2024-01-05T03:00,14.2,65,13.3,0.0,0.0,2.3
2024-01-05T04:00,14.1,67,13.4,0.0,0.0,2.2
2024-01-05T05:00,13.6,70,12.9,0.0,0.0,1.1
2024-01-05T06:00,12.4,76,11.2,0.0,0.0,4.9
2024-01-05T07:00,11.2,80,9.8,0.0,0.0,6.0
2024-01-05T08:00,10.1,82,8.5,0.0,0.0,6.3
2024-01-05T09:00,12.1,73,10.9,0.0,0.0,4.3
2024-01-05T10:00,14.4,58,12.7,0.0,0.0,5.9
2024-01-05T11:00,17.0,45,14.9,0.0,0.0,6.3
2024-01-05T12:00,19.2,36,16.9,0.0,0.0,6.3
2024-01-05T13:00,20.5,36,18.8,0.0,0.0,5.8
2024-01-05T14:00,21.4,34,19.6,0.0,0.0,5.3
2024-01-05T15:00,21.8,33,19.8,0.0,0.0,5.1
2024-01-05T16:00,21.6,34,19.8,0.0,0.0,4.1
2024-01-05T17:00,21.2,35,19.3,0.0,0.0,5.3
2024-01-05T18:00,19.9,41,18.0,0.0,0.0,6.3
2024-01-05T19:00,18.7,43,16.4,0.0,0.0,8.6
2024-01-05T20:00,17.4,48,15.4,0.0,0.0,7.0
2024-01-05T21:00,16.6,52,15.0,0.0,0.0,5.4
2024-01-05T22:00,15.6,61,13.9,0.0,0.0,8.0
2024-01-05T23:00,14.8,59,13.2,0.0,0.0,5.9
2024-01-06T00:00,14.1,63,12.5,0.0,0.0,6.3
2024-01-06T01:00,13.1,71,11.4,0.0,0.0,8.4
2024-01-06T02:00,12.9,71,11.2,0.0,0.0,7.4
2024-01-06T03:00,12.6,76,11.2,0.0,0.0,7.0
2024-01-06T04:00,13.1,79,12.0,0.0,0.0,6.8
2024-01-06T05:00,12.7,84,11.8,0.0,0.0,6.4
2024-01-06T06:00,12.4,87,11.5,0.0,0.0,6.2
2024-01-06T07:00,11.9,88,10.9,0.0,0.0,6.8
2024-01-06T08:00,11.6,88,10.4,0.0,0.0,7.3
2024-01-06T09:00,13.9,76,12.7,0.0,0.0,8.4
2024-01-06T10:00,16.8,64,15.4,0.0,0.0,9.4
2024-01-06T11:00,18.9,61,17.5,0.0,0.0,11.5
2024-01-06T12:00,20.4,58,19.0,0.0,0.0,12.7
2024-01-06T13:00,21.4,54,20.0,0.0,0.0,14.0
2024-01-06T14:00,22.0,50,20.4,0.0,0.0,14.8
2024-01-06T15:00,22.4,47,20.2,0.0,0.0,15.9
2024-01-06T16:00,22.4,46,20.2,0.0,0.0,15.1
2024-01-06T17:00,21.9,46,19.7,0.0,0.0,15.2
2024-01-06T18:00,20.6,51,19.1,0.0,0.0,10.9
2024-01-06T19:00,19.2,57,18.1,0.0,0.0,9.0
2024-01-06T20:00,18.1,61,16.9,0.0,0.0,9.7
2024-01-06T21:00,17.2,65,16.0,0.0,0.0,10.1
2024-01-06T22:00,16.6,70,15.3,0.0,0.0,11.4
2024-01-06T23:00,15.9,76,14.5,0.0,0.0,13.4
2024-01-07T00:00,15.2,83,14.2,0.0,0.0,12.3
2024-01-07T01:00,14.4,87,13.9,0.0,0.0,7.6
2024-01-07T02:00,12.8,90,12.2,0.0,0.0,7.1
2024-01-07T03:00,12.8,86,11.9,0.0,0.0,7.0
2024-01-07T04:00,13.2,75,11.6,0.0,0.0,9.1
2024-01-07T05:00,12.6,69,10.4,0.0,0.0,9.4
2024-01-07T06:00,11.9,69,9.5,0.0,0.0,10.7
2024-01-07T07:00,11.9,66,9.2,0.0,0.0,11.8
2024-01-07T08:00,11.9,65,9.0,0.0,0.0,12.8
2024-01-07T09:00,13.6,57,10.1,0.0,0.0,16.0
2024-01-07T10:00,16.0,50,12.7,0.0,0.0,15.5
2024-01-07T11:00,18.0,49,14.8,0.0,0.0,17.3
2024-01-07T12:00,20.0,46,17.0,0.0,0.0,17.1
2024-01-07T13:00,21.9,42,19.3,0.0,0.0,16.4
2024-01-07T14:00,23.1,37,20.4,0.0,0.0,16.2
2024-01-07T15:00,23.9,33,20.7,0.0,0.0,15.5
2024-01-07T16:00,23.5,34,20.8,0.0,0.0,13.5
2024-01-07T17:00,23.0,34,20.2,0.0,0.0,13.3
2024-01-07T18:00,21.0,42,19.1,0.0,0.0,8.4
2024-01-07T19:00,19.1,50,17.5,0.0,0.0,8.4
2024-01-07T20:00,18.0,55,16.3,0.0,0.0,9.1
2024-01-07T21:00,17.2,57,15.4,0.0,0.0,9.9
2024-01-07T22:00,16.4,60,14.5,0.0,0.0,10.5
2024-01-07T23:00,15.9,62,13.5,0.0,0.0,14.2
2024-01-08T00:00,15.4,62,12.6,0.0,0.0,15.6
2024-01-08T01:00,14.7,62,11.9,0.0,0.0,15.2
2024-01-08T02:00,14.1,63,11.2,0.0,0.0,15.6
2024-01-08T03:00,13.7,64,10.7,0.0,0.0,15.7
2024-01-08T04:00,13.9,62,10.8,0.0,0.0,15.8
2024-01-08T05:00,13.6,63,10.3,0.0,0.0,16.9
2024-01-08T06:00,13.2,65,10.0,0.0,0.0,16.3
2024-01-08T07:00,12.4,69,9.5,0.0,0.0,14.8
2024-01-08T08:00,11.9,72,9.1,0.0,0.0,14.2
2024-01-08T09:00,13.4,65,10.2,0.0,0.0,16.6
2024-01-08T10:00,15.8,56,12.7,0.0,0.0,16.2
2024-01-08T11:00,18.0,48,14.9,0.0,0.0,15.9
2024-01-08T12:00,20.0,41,16.9,0.0,0.0,14.5
2024-01-08T13:00,21.5,34,18.8,0.0,0.0,12.3
2024-01-08T14:00,22.7,28,20.0,0.0,0.0,10.2
2024-01-08T15:00,23.3,25,20.2,0.0,0.0,9.4
2024-01-08T16:00,23.2,25,20.4,0.0,0.0,6.5
2024-01-08T17:00,22.9,25,20.0,0.0,0.0,6.5
2024-01-08T18:00,20.9,36,19.0,0.0,0.0,4.8
2024-01-08T19:00,18.8,45,16.8,0.0,0.0,7.3
2024-01-08T20:00,17.3,52,15.4,0.0,0.0,8.7
2024-01-08T21:00,18.0,35,15.5,0.0,0.0,5.4
2024-01-08T22:00,17.5,36,15.6,0.0,0.0,1.0
2024-01-08T23:00,17.2,37,15.4,0.0,0.0,0.5
2024-01-09T00:00,16.5,39,14.1,0.0,0.0,4.0
2024-01-09T01:00,15.1,44,12.7,0.0,0.0,4.6
2024-01-09T02:00,14.5,45,12.4,0.0,0.0,3.1
2024-01-09T03:00,13.6,49,11.2,0.0,0.0,5.4
2024-01-09T04:00,12.8,50,10.3,0.0,0.0,5.1
2024-01-09T05:00,12.4,49,10.2,0.0,0.0,3.1
2024-01-09T06:00,11.1,52,8.8,0.0,0.0,2.7
2024-01-09T07:00,9.4,57,6.6,0.0,0.0,5.9
2024-01-09T08:00,9.1,57,6.2,0.0,0.0,6.5
2024-01-09T09:00,11.0,49,7.5,0.0,0.0,10.5
2024-01-09T10:00,13.2,41,10.0,0.0,0.0,8.2
2024-01-09T11:00,15.8,34,12.3,0.0,0.0,9.2
2024-01-09T12:00,18.0,29,14.3,0.0,0.0,10.7
2024-01-09T13:00,20.0,24,16.2,0.0,0.0,12.6
2024-01-09T14:00,21.2,20,16.7,0.0,0.0,15.5
2024-01-09T15:00,21.5,18,16.3,0.0,0.0,17.7
2024-01-09T16:00,21.0,20,16.4,0.0,0.0,14.8
2024-01-09T17:00,20.5,20,16.0,0.0,0.0,12.8
2024-01-09T18:00,18.8,24,15.2,0.0,0.0,7.2
2024-01-09T19:00,16.7,32,13.7,0.0,0.0,6.1
2024-01-09T20:00,15.9,31,12.6,0.0,0.0,7.4
2024-01-09T21:00,14.6,36,11.3,0.0,0.0,7.9
2024-01-09T22:00,13.5,41,10.2,0.0,0.0,8.4
2024-01-09T23:00,12.8,40,9.4,0.0,0.0,8.2
2024-01-10T00:00,12.1,40,8.5,0.0,0.0,8.9
2024-01-10T01:00,11.3,41,7.7,0.0,0.0,8.6
2024-01-10T02:00,10.6,42,6.9,0.0,0.0,8.8
2024-01-10T03:00,9.6,45,5.8,0.0,0.0,9.7
2024-01-10T04:00,9.7,41,5.8,0.0,0.0,9.7
2024-01-10T05:00,9.1,43,5.1,0.0,0.0,9.7
2024-01-10T06:00,8.8,42,5.0,0.0,0.0,8.1
2024-01-10T07:00,8.9,40,5.3,0.0,0.0,6.5
2024-01-10T08:00,8.6,43,4.9,0.0,0.0,8.1
2024-01-10T09:00,10.2,40,5.6,0.0,0.0,14.5
2024-01-10T10:00,13.1,34,8.5,0.0,0.0,14.4
2024-01-10T11:00,15.4,31,10.9,0.0,0.0,14.3
2024-01-10T12:00,17.2,30,13.1,0.0,0.0,13.0
2024-01-10T13:00,18.8,35,15.1,0.0,0.0,16.3
2024-01-10T14:00,19.6,34,15.6,0.0,0.0,18.6
2024-01-10T15:00,19.9,33,15.3,0.0,0.0,20.1
2024-01-10T16:00,19.8,37,15.6,0.0,0.0,19.5
2024-01-10T17:00,19.0,43,15.4,0.0,0.0,18.0
2024-01-10T18:00,17.8,47,14.9,0.0,0.0,14.1
2024-01-10T19:00,16.5,52,14.1,0.0,0.0,10.4
2024-01-10T20:00,15.6,56,13.6,0.0,0.0,8.7
2024-01-10T21:00,15.2,57,12.8,0.0,0.0,10.7
2024-01-10T22:00,14.6,60,12.4,0.0,0.0,9.5
2024-01-10T23:00,13.8,65,11.8,0.0,0.0,8.3
2024-01-11T00:00,13.1,69,11.3,0.0,0.0,7.6
2024-01-11T01:00,12.2,77,10.9,0.0,0.0,5.9
2024-01-11T02:00,11.8,81,10.4,0.0,0.0,6.9
2024-01-11T03:00,11.6,83,10.1,0.0,0.0,7.6
2024-01-11T04:00,11.8,82,10.5,0.0,0.0,6.4
2024-01-11T05:00,11.3,84,10.0,0.0,0.0,6.3
2024-01-11T06:00,11.1,85,9.6,0.0,0.0,7.2
2024-01-11T07:00,10.6,87,9.1,0.0,0.0,7.2
2024-01-11T08:00,10.5,87,9.0,0.0,0.0,7.3
2024-01-11T09:00,11.6,80,9.6,0.0,0.0,10.9
2024-01-11T10:00,13.4,71,11.5,0.0,0.0,10.1
2024-01-11T11:00,15.2,63,13.2,0.0,0.0,10.2
2024-01-11T12:00,17.1,55,14.9,0.0,0.0,11.2
2024-01-11T13:00,18.0,50,15.2,0.1,0.1,15.1
2024-01-11T14:00,18.5,47,15.2,0.0,0.0,16.9
2024-01-11T15:00,18.7,46,15.2,0.0,0.0,18.4
2024-01-11T16:00,18.8,44,15.6,0.0,0.0,15.5
2024-01-11T17:00,18.5,45,15.3,0.0,0.0,15.5
2024-01-11T18:00,17.8,49,15.0,0.0,0.0,13.7
2024-01-11T19:00,16.8,53,14.6,0.0,0.0,10.2
2024-01-11T20:00,16.0,57,14.0,0.0,0.0,9.7
2024-01-11T21:00,15.1,62,13.1,0.0,0.0,9.6
2024-01-11T22:00,14.1,67,12.5,0.0,0.0,7.5
2024-01-11T23:00,13.2,72,11.8,0.0,0.0,6.7
2024-01-12T00:00,12.6,76,11.1,0.0,0.0,6.9
2024-01-12T01:00,11.8,81,10.5,0.0,0.0,6.3
2024-01-12T02:00,10.9,87,9.6,0.0,0.0,6.9
2024-01-12T03:00,10.6,88,9.5,0.0,0.0,5.6
2024-01-12T04:00,10.9,85,9.6,0.0,0.0,6.0
2024-01-12T05:00,10.1,87,8.7,0.0,0.0,6.2
2024-01-12T06:00,9.9,87,8.3,0.0,0.0,6.6
2024-01-12T07:00,9.6,86,7.9,0.0,0.0,7.9
2024-01-12T08:00,9.4,87,7.2,0.0,0.0,9.8
2024-01-12T09:00,10.6,80,8.0,0.0,0.0,13.4
2024-01-12T10:00,12.9,68,10.1,0.0,0.0,13.7
2024-01-12T11:00,14.8,59,11.9,0.0,0.0,14.0
2024-01-12T12:00,16.6,51,13.7,0.0,0.0,14.5
2024-01-12T13:00,18.4,45,15.7,0.0,0.0,13.4
2024-01-12T14:00,19.2,41,15.9,0.0,0.0,14.7
2024-01-12T15:00,19.5,39,16.1,0.0,0.0,15.6
2024-01-12T16:00,19.0,39,15.5,0.0,0.0,15.3
2024-01-12T17:00,18.7,38,15.4,0.0,0.0,13.2
2024-01-12T18:00,17.7,40,14.6,0.0,0.0,11.5
2024-01-12T19:00,16.2,44,13.6,0.0,0.0,8.2
2024-01-12T20:00,15.1,48,12.5,0.0,0.0,8.4
2024-01-12T21:00,14.2,50,11.6,0.0,0.0,8.4
2024-01-12T22:00,13.7,52,11.0,0.0,0.0,8.6
2024-01-12T23:00,13.1,53,10.4,0.0,0.0,8.8
2024-01-13T00:00,12.1,57,8.9,0.0,0.0,12.3
2024-01-13T01:00,11.4,60,7.7,0.0,0.0,15.0
2024-01-13T02:00,10.9,62,7.1,0.0,0.0,15.6
2024-01-13T03:00,10.6,62,6.6,0.0,0.0,16.6
2024-01-13T04:00,10.7,61,6.7,0.0,0.0,16.8
2024-01-13T05:00,10.4,61,6.3,0.0,0.0,17.4
2024-01-13T06:00,10.2,62,5.9,0.0,0.0,18.4
2024-01-13T07:00,9.8,63,5.6,0.0,0.0,17.7
2024-01-13T08:00,9.6,64,5.2,0.0,0.0,19.3
2024-01-13T09:00,10.8,60,6.1,0.0,0.0,21.1
2024-01-13T10:00,12.7,53,7.8,0.0,0.0,23.0
2024-01-13T11:00,15.1,45,9.8,0.0,0.0,25.9
2024-01-13T12:00,17.2,39,11.5,0.0,0.0,28.1
2024-01-13T13:00,18.6,35,13.0,0.0,0.0,28.8
2024-01-13T14:00,19.5,33,14.0,0.0,0.0,29.0
2024-01-13T15:00,20.2,32,14.4,0.0,0.0,28.8
2024-01-13T16:00,20.2,32,14.8,0.0,0.0,25.7
2024-01-13T17:00,20.5,29,15.2,0.0,0.0,23.4
2024-01-13T18:00,19.1,26,13.9,0.0,0.0,20.5
2024-01-13T19:00,17.5,28,12.6,0.0,0.0,18.4
2024-01-13T20:00,16.6,33,12.3,0.0,0.0,15.3
2024-01-13T21:00,15.6,42,11.9,0.0,0.0,14.2
2024-01-13T22:00,14.8,50,11.6,0.0,0.0,12.9
2024-01-13T23:00,13.9,54,11.1,0.0,0.0,10.8
2024-01-14T00:00,13.1,58,10.5,0.0,0.0,8.9
2024-01-14T01:00,12.2,62,10.0,0.0,0.0,7.2
2024-01-14T02:00,11.6,67,9.6,0.0,0.0,5.9
2024-01-14T03:00,10.9,74,9.3,0.0,0.0,5.3
2024-01-14T04:00,10.8,89,9.6,0.0,0.0,5.9
2024-01-14T05:00,10.6,91,9.7,0.0,0.0,4.9
2024-01-14T06:00,10.8,91,9.9,0.0,0.0,4.7
2024-01-14T07:00,10.4,91,9.3,0.0,0.0,6.5
2024-01-14T08:00,9.9,92,8.5,0.0,0.0,7.6
2024-01-14T09:00,11.1,85,9.3,0.0,0.0,10.1
2024-01-14T10:00,13.1,76,11.8,0.0,0.0,7.0
2024-01-14T11:00,15.1,67,14.0,0.0,0.0,5.4
2024-01-14T12:00,17.1,54,15.4,0.0,0.0,7.9
2024-01-14T13:00,18.4,45,16.1,0.0,0.0,10.3
2024-01-14T14:00,19.2,38,16.2,0.0,0.0,12.2
2024-01-14T15:00,19.8,34,16.3,0.0,0.0,13.5
2024-01-14T16:00,19.4,37,16.4,0.0,0.0,10.8
2024-01-14T17:00,19.0,36,15.5,0.0,0.0,13.0
2024-01-14T18:00,17.8,40,14.5,0.0,0.0,12.7
2024-01-14T19:00,16.6,44,13.9,0.0,0.0,9.7
2024-01-14T20:00,15.7,51,12.6,0.0,0.0,13.6
2024-01-14T21:00,14.5,59,12.2,0.0,0.0,9.7
2024-01-14T22:00,13.4,64,11.8,0.0,0.0,4.9
2024-01-14T23:00,12.6,69,11.0,0.0,0.0,5.5
2024-01-15T00:00,11.9,74,10.4,0.0,0.0,5.9
2024-01-15T01:00,12.5,72,11.3,0.0,0.0,3.6
2024-01-15T02:00,12.1,74,11.1,0.0,0.0,3.0
2024-01-15T03:00,11.8,77,11.0,0.0,0.0,1.3
2024-01-15T04:00,11.0,71,9.2,0.0,0.0,5.5
2024-01-15T05:00,9.9,77,8.0,0.0,0.0,6.9
2024-01-15T06:00,9.1,85,7.0,0.0,0.0,8.2
2024-01-15T07:00,10.4,79,8.6,0.0,0.0,6.8
2024-01-15T08:00,10.6,79,9.1,0.0,0.0,5.4
2024-01-15T09:00,10.9,78,9.6,0.0,0.0,3.6
2024-01-15T10:00,12.7,69,11.8,0.0,0.0,1.1
2024-01-15T11:00,15.0,59,13.8,0.0,0.0,3.3
2024-01-15T12:00,16.9,50,15.2,0.0,0.0,5.1
2024-01-15T13:00,18.3,42,16.5,0.0,0.0,7.0
2024-01-15T14:00,19.3,37,17.0,0.0,0.0,8.9
2024-01-15T15:00,19.6,34,16.6,0.0,0.0,10.5
2024-01-15T16:00,19.3,34,16.2,0.0,0.0,9.8
2024-01-15T17:00,18.8,34,15.6,0.0,0.0,10.5
2024-01-15T18:00,17.9,36,14.8,0.0,0.0,9.7
2024-01-15T19:00,16.6,40,14.2,0.0,0.0,5.8
2024-01-15T20:00,15.1,45,12.6,0.0,0.0,6.9
2024-01-15T21:00,15.5,43,13.1,0.0,0.0,5.2
2024-01-15T22:00,14.9,45,12.4,0.0,0.0,5.8
2024-01-15T23:00,14.2,47,12.0,0.0,0.0,4.7
2024-01-16T00:00,12.2,55,10.0,0.0,0.0,4.1
2024-01-16T01:00,11.8,57,9.4,0.0,0.0,5.5
2024-01-16T02:00,11.2,58,8.7,0.0,0.0,6.7
2024-01-16T03:00,9.9,64,7.2,0.0,0.0,7.9
2024-01-16T04:00,9.9,66,7.5,0.0,0.0,6.2
2024-01-16T05:00,11.4,59,9.6,0.0,0.0,2.2
2024-01-16T06:00,11.5,58,9.8,0.0,0.0,1.3
2024-01-16T07:00,10.6,61,8.6,0.0,0.0,3.1
2024-01-16T08:00,8.7,68,6.2,0.0,0.0,6.3
2024-01-16T09:00,11.4,57,9.0,0.0,0.0,5.1
2024-01-16T10:00,13.3,49,10.7,0.0,0.0,6.6
2024-01-16T11:00,15.2,42,12.6,0.0,0.0,6.4
2024-01-16T12:00,16.8,37,14.0,0.0,0.0,6.9
2024-01-16T13:00,17.9,34,15.0,0.0,0.0,9.7
2024-01-16T14:00,18.6,32,15.4,0.0,0.0,12.0
2024-01-16T15:00,19.0,30,15.2,0.0,0.0,12.3
2024-01-16T16:00,19.1,32,15.6,0.0,0.0,12.2
2024-01-16T17:00,18.7,32,15.3,0.0,0.0,10.4
2024-01-16T18:00,18.0,32,14.6,0.0,0.0,9.1
2024-01-16T19:00,16.4,35,13.7,0.0,0.0,4.7
2024-01-16T20:00,14.9,39,12.2,0.0,0.0,6.0
2024-01-16T21:00,14.4,43,11.7,0.0,0.0,5.8
2024-01-16T22:00,13.5,47,10.8,0.0,0.0,6.8
2024-01-16T23:00,12.8,48,10.2,0.0,0.0,5.9
2024-01-17T00:00,12.4,50,9.7,0.0,0.0,5.8
2024-01-17T01:00,12.4,50,9.6,0.0,0.0,7.3
2024-01-17T02:00,11.9,51,8.8,0.0,0.0,8.8
2024-01-17T03:00,11.1,53,8.1,0.0,0.0,8.6
2024-01-17T04:00,11.3,53,8.5,0.0,0.0,6.9
2024-01-17T05:00,10.8,55,8.1,0.0,0.0,6.5
2024-01-17T06:00,10.1,58,7.4,0.0,0.0,5.9
2024-01-17T07:00,9.9,58,7.4,0.0,0.0,5.6
2024-01-17T08:00,9.7,59,6.9,0.0,0.0,6.8
2024-01-17T09:00,11.6,52,8.1,0.0,0.0,11.2
2024-01-17T10:00,14.1,44,10.6,0.0,0.0,10.9
2024-01-17T11:00,16.4,37,13.0,0.0,0.0,10.0
2024-01-17T12:00,18.1,32,14.9,0.0,0.0,8.4
2024-01-17T13:00,19.6,28,16.9,0.0,0.0,7.8
2024-01-17T14:00,20.8,25,18.0,0.0,0.0,7.9
2024-01-17T15:00,21.6,23,18.3,0.0,0.0,7.6
2024-01-17T16:00,22.1,22,18.6,0.0,0.0,8.8
2024-01-17T17:00,21.9,22,18.3,0.0,0.0,9.1
2024-01-17T18:00,20.7,24,17.6,0.0,0.0,5.8
2024-01-17T19:00,18.5,28,15.6,0.0,0.0,5.2
2024-01-17T20:00,17.4,31,14.4,0.0,0.0,6.3
2024-01-17T21:00,16.0,35,13.0,0.0,0.0,7.1
2024-01-17T22:00,14.7,39,11.4,0.0,0.0,9.1
2024-01-17T23:00,15.4,37,12.6,0.0,0.0,5.0
2024-01-18T00:00,15.6,36,13.4,0.0,0.0,1.8
2024-01-18T01:00,15.2,37,13.1,0.0,0.0,0.7
2024-01-18T02:00,14.4,40,12.1,0.0,0.0,1.5
2024-01-18T03:00,13.6,42,11.5,0.0,0.0,0.7
2024-01-18T04:00,13.5,43,11.2,0.0,0.0,2.2
2024-01-18T05:00,13.2,44,11.0,0.0,0.0,1.9
2024-01-18T06:00,11.9,48,9.4,0.0,0.0,3.7
2024-01-18T07:00,10.7,54,8.1,0.0,0.0,4.8
2024-01-18T08:00,10.9,54,8.5,0.0,0.0,4.0
2024-01-18T09:00,12.0,52,9.9,0.0,0.0,2.9
2024-01-18T10:00,14.6,45,12.7,0.0,0.0,2.1
2024-01-18T11:00,17.0,44,15.6,0.0,0.0,0.4
2024-01-18T12:00,19.0,42,17.7,0.0,0.0,1.3
2024-01-18T13:00,20.6,35,19.4,0.0,0.0,1.8
