zone_code,zone_area_m2,zone_area_km2,road_count,road_length_m,road_density_m_per_km2,primary_road_count,secondary_road_count,tertiary_road_count,residential_road_count,service_road_count,unknown_road_count,avg_base_speed_kph,avg_base_travel_time_sec,intersection_proxy_count
NSR-GRID-090,250000.00000023283,0.2500000000002328,2,927.7589855157387,3711.0359420594987,0,0,0,0,0,2,61.417898193760266,27.190220164486014,4
NSR-GRID-091,250000.0,0.25,42,3118.688103669265,12474.75241467706,0,0,0,0,0,42,32.52807099851435,9.47786047833518,23
NSR-GRID-092,250000.00000023283,0.2500000000002328,127,8025.085418616421,32100.34167443579,0,0,0,0,0,127,27.97849191264885,8.544875339902788,56
NSR-GRID-093,250000.00000023283,0.2500000000002328,202,9636.143726192935,38544.57490473585,0,0,0,0,0,202,24.250849469183372,6.669956332213112,87
NSR-GRID-094,250000.00000046566,0.2500000000004657,220,9720.765265121456,38883.06106041339,0,0,0,0,0,220,26.947081653978206,6.015438256864284,89
NSR-GRID-095,250000.00000023283,0.2500000000002328,166,8703.495915062513,34813.98366021763,0,0,0,0,0,166,24.413684293825547,7.280847633553026,69
NSR-GRID-096,250000.00000023283,0.2500000000002328,234,10938.895237363819,43755.58094941453,0,0,0,0,0,234,25.519034286275666,5.833664549921633,102
NSR-GRID-097,250000.0,0.25,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-098,250000.00000023283,0.2500000000002328,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-099,250000.00000023283,0.2500000000002328,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-100,250000.00000046566,0.2500000000004657,12,2642.956153052714,10571.824612191163,0,0,0,0,0,12,51.9384236453202,14.102335047571207,13
NSR-GRID-101,250000.00000023283,0.2500000000002328,4,296.84273996251727,1187.3709598489634,0,0,0,0,0,4,42.45894909688013,7.345249739895797,5
NSR-GRID-102,250000.00000023283,0.2500000000002328,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-103,250000.0,0.25,6,2931.6343201717004,11726.537280686802,0,0,0,0,0,6,61.417898193760266,28.639543908744884,4
NSR-GRID-104,88516.04390336429,0.08851604390336429,1,143.33456029375213,1619.3059921457282,0,0,0,0,0,1,90.0,5.733382411750085,2
NSR-GRID-105,96250.82177632888,0.09625082177632889,25,1201.9257977822597,12487.434139267278,0,0,0,0,0,25,38.21274220032841,5.9819303496816545,18
NSR-GRID-106,242291.923422081,0.242291923422081,26,2327.178309703689,9604.853008862632,0,0,0,0,0,26,38.0838069976001,10.47024572206968,14
NSR-GRID-107,249999.99999976717,0.24999999999976716,100,7229.435245719376,28917.740982904437,0,0,0,0,0,100,36.16487684729064,8.379131289342494,58
NSR-GRID-108,249999.99999953434,0.24999999999953434,46,5668.870617803618,22675.48247125671,0,0,0,0,0,46,27.308470764617688,16.23602046263352,29
NSR-GRID-109,249999.99999953434,0.24999999999953434,56,5512.519774228898,22050.079096956662,0,0,0,0,0,56,25.585591133004925,14.013430057699134,29
NSR-GRID-110,249999.9999993015,0.2499999999993015,73,6731.680952143112,26926.723808647683,0,0,0,0,0,73,29.18297455968689,12.821249968526628,45
NSR-GRID-111,249999.99999953434,0.24999999999953434,89,6758.096285630636,27032.385142572894,0,0,0,0,0,89,26.783832401616205,11.089119203448059,48
NSR-GRID-112,249999.99999953434,0.24999999999953434,183,9231.476529634181,36925.906118605504,0,0,0,0,0,183,26.193621183163298,7.333190651679812,86
NSR-GRID-113,249999.99999976717,0.24999999999976716,95,6117.339457728612,24469.357830937235,0,0,0,0,0,95,23.899135770460635,9.85041600435909,44
NSR-GRID-114,249999.99999953434,0.24999999999953434,62,6565.647210087514,26262.588840398974,0,0,0,0,0,62,35.15616558080407,14.35495184187692,40
NSR-GRID-115,249999.99999953434,0.24999999999953434,77,4928.556145586095,19714.224582381103,0,0,0,0,0,77,38.76564732476063,7.408352286018277,50
NSR-GRID-116,249999.9999993015,0.2499999999993015,40,3511.9886510257143,14047.954604142107,0,0,0,0,0,40,51.9384236453202,7.0252851625091015,34
NSR-GRID-117,249999.99999953434,0.24999999999953434,24,1716.036088698198,6864.144354805578,0,0,0,0,0,24,55.098248494800224,5.453867602664542,19
NSR-GRID-118,249999.99999953434,0.24999999999953434,94,5915.75599652167,23663.023986130753,0,0,0,0,0,94,25.113527582713203,7.605038362075216,47
NSR-GRID-119,249999.99999976717,0.24999999999976716,440,16563.79616296287,66255.1846519132,0,0,0,0,0,440,24.18941633079564,5.721517475003605,161
NSR-GRID-120,249999.99999953434,0.24999999999953434,424,17806.567549676518,71226.27019883874,0,0,0,0,0,424,28.191438563063482,5.490720390283643,174
NSR-GRID-121,249999.99999953434,0.24999999999953434,251,9509.27300727973,38037.092029189764,0,0,0,0,0,251,23.651067323481115,5.772723952763089,97
NSR-GRID-122,249999.9999993015,0.2499999999993015,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-123,249999.99999953434,0.24999999999953434,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-124,249999.99999953434,0.24999999999953434,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-125,249999.99999976717,0.24999999999976716,9,898.5794408035875,3594.317763217698,0,0,0,0,0,9,27.713099799306697,9.154132483745894,10
NSR-GRID-126,249999.99999953434,0.24999999999953434,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-127,249999.99999953434,0.24999999999953434,4,771.7466694190541,3086.9866776819663,0,0,0,0,0,4,42.45894909688013,11.727047936470889,5
NSR-GRID-128,6879.73768644593,0.00687973768644593,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-129,86879.08946799196,0.08687908946799196,1,950.8158375353835,10944.127561162846,0,0,0,0,0,1,90.0,38.03263350141533,2
NSR-GRID-130,221985.76904162727,0.22198576904162726,120,6470.072495036561,29146.339078264424,0,0,0,0,0,120,28.555719759168035,7.411244900751963,59
NSR-GRID-131,249821.99553554883,0.24982199553554885,35,4028.9657513680695,16127.345963797496,0,0,0,0,0,35,39.75052779732583,14.370097432497573,25
NSR-GRID-132,249999.99999953434,0.24999999999953434,80,6327.35941343123,25309.43765377206,0,0,0,0,0,80,27.291789819376028,11.680405284009238,37
NSR-GRID-133,249999.99999953434,0.24999999999953434,63,6419.564169279206,25678.256677164653,0,0,0,0,0,63,30.120585398910524,14.00366830613476,36
NSR-GRID-134,249999.9999993015,0.2499999999993015,86,6867.413957373698,27469.655829571544,0,0,0,0,0,86,36.55046397067247,8.890865427846979,59
NSR-GRID-135,249999.99999953434,0.24999999999953434,73,5200.652310243675,20802.609241013448,0,0,0,0,0,73,28.174809366354005,9.840018591710148,48
NSR-GRID-136,249999.99999953434,0.24999999999953434,26,3545.1045653597253,14180.418261465315,0,0,0,0,0,26,58.501136794240246,9.33112327427884,28
NSR-GRID-137,249999.99999976717,0.24999999999976716,77,5749.125766833104,22996.50306735383,0,0,0,0,0,77,34.33368519821722,9.108103562257757,49
NSR-GRID-138,249999.99999953434,0.24999999999953434,66,5909.608602669905,23638.43441072365,0,0,0,0,0,66,37.678633626909495,11.08534940339339,45
NSR-GRID-139,249999.99999953434,0.24999999999953434,143,8443.22524745485,33772.900989882306,0,0,0,0,0,143,33.96319772181842,7.3481325638876465,74
NSR-GRID-140,249999.9999993015,0.2499999999993015,7,1325.5871224836164,5302.3484899492805,0,0,0,0,0,7,61.417898193760266,11.099867305516026,8
NSR-GRID-141,249999.99999953434,0.24999999999953434,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-142,249999.99999953434,0.24999999999953434,67,4012.7564741098813,16051.025896469422,0,0,0,0,0,67,32.55502046418155,7.759213926710453,43
NSR-GRID-143,249999.99999976717,0.24999999999976716,227,9148.51965052876,36594.07860214912,0,0,0,0,0,227,27.843019176377826,5.652852612285593,120
NSR-GRID-144,249999.99999953434,0.24999999999953434,463,16042.633744058765,64170.53497635458,0,0,0,0,0,463,26.20257157752503,5.068379775536721,188
NSR-GRID-145,249999.99999953434,0.24999999999953434,350,12227.078543485586,48908.31417403344,0,0,0,0,0,350,23.5,5.351669636054481,138
NSR-GRID-146,249999.9999993015,0.2499999999993015,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-147,249999.99999953434,0.24999999999953434,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-148,249999.99999953434,0.24999999999953434,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-149,249999.99999976717,0.24999999999976716,11,935.6144833904311,3742.45793356521,0,0,0,0,0,11,54.523734885803854,6.363693514380599,12
NSR-GRID-150,249999.99999953434,0.24999999999953434,12,2700.90228534439,10803.609141397683,0,0,0,0,0,12,29.819649698960045,26.91672644182853,8
NSR-GRID-151,150722.61378567596,0.15072261378567595,6,2411.884332424157,16002.13977083625,0,0,0,0,0,6,58.305966064586755,36.55475943756849,7
NSR-GRID-152,141961.33120926542,0.14196133120926543,26,3483.8745085896157,24541.01042102818,0,0,0,0,0,26,58.501136794240246,8.4451847752911,24
NSR-GRID-153,250000.00000023283,0.2500000000002328,70,7114.233775486875,28456.935101921,0,0,0,0,0,70,28.91684259910861,13.907392200983121,34
NSR-GRID-154,250000.00000023283,0.2500000000002328,64,6048.7050329802105,24194.820131898312,0,0,0,0,0,64,28.239737274220033,13.403410178186265,34
NSR-GRID-155,250000.0,0.25,97,6997.385469001466,27989.541876005864,0,0,0,0,0,97,29.47496318114875,9.57319747828237,56
NSR-GRID-156,250000.00000023283,0.2500000000002328,81,7264.27018800355,29057.08075198714,0,0,0,0,0,81,24.462962962962962,13.337004092987979,39
NSR-GRID-157,250000.00000023283,0.2500000000002328,64,5214.905336979207,20859.621347897402,0,0,0,0,0,64,29.42467159277504,10.975589062105648,39
NSR-GRID-158,250000.00000046566,0.2500000000004657,61,6852.542235267446,27410.168941018725,0,0,0,0,0,61,23.5,17.20903526122274,28
NSR-GRID-159,250000.00000023283,0.2500000000002328,95,7031.100203407892,28124.400813605378,0,0,0,0,0,95,28.16165413533835,10.275367418650895,54
NSR-GRID-160,250000.00000023283,0.2500000000002328,163,9227.800931701495,36911.20372677161,0,0,0,0,0,163,29.5482536996182,7.711187030008955,84
NSR-GRID-161,250000.0,0.25,67,5985.071174088272,23940.284696353086,0,0,0,0,0,67,39.56120873465186,10.492350005979638,40
NSR-GRID-162,250000.00000023283,0.2500000000002328,48,4451.172536228837,17804.690144898766,0,0,0,0,0,48,44.51221264367816,9.95544089271,37
NSR-GRID-163,250000.00000023283,0.2500000000002328,80,6996.648582632228,27986.59433050285,0,0,0,0,0,80,35.927329638752056,9.28517867384397,52
NSR-GRID-164,250000.00000046566,0.2500000000004657,68,6098.596569165266,24394.386276615624,0,0,0,0,0,68,32.24306964164977,10.94246837974787,42
NSR-GRID-165,250000.00000023283,0.2500000000002328,562,16932.108743080145,67728.43497225751,0,0,0,0,0,562,24.714452255316164,4.536709710656846,232
NSR-GRID-166,250000.00000023283,0.2500000000002328,322,11600.764187022138,46403.05674804534,0,0,0,0,0,322,27.268238329814686,5.216375946029058,130
NSR-GRID-167,250000.0,0.25,24,1112.9822799815315,4451.929119926126,0,0,0,0,0,24,23.5,7.104142212648074,13
NSR-GRID-168,250000.00000023283,0.2500000000002328,8,341.0701154648805,1364.2804618582513,0,0,0,0,0,8,23.5,6.531129870604095,5
NSR-GRID-169,250000.00000023283,0.2500000000002328,30,2925.4663635641405,11701.865454245664,0,0,0,0,0,30,26.027859879584017,13.725503720020397,15
NSR-GRID-170,250000.00000046566,0.2500000000004657,27,2032.598517507795,8130.394070016035,0,0,0,0,0,27,61.417898193760266,4.4126084356178685,22
NSR-GRID-171,250000.00000023283,0.2500000000002328,15,2158.749201643568,8634.99680656623,0,0,0,0,0,15,41.195019157088126,11.116149395387039,14
NSR-GRID-172,9917.376863937601,0.0099173768639376,0,0.0,0.0,0,0,0,0,0,0,50.0,0.0,0
NSR-GRID-173,209429.1362238968,0.2094291362238968,3,1598.8268196415183,7634.2138847970145,0,0,0,0,0,3,70.94526546250684,29.290728627410612,4
NSR-GRID-174,106460.87763711301,0.10646087763711301,2,309.32930210537364,2905.5678383543523,0,0,0,0,0,2,61.417898193760266,9.065643080671876,4
NSR-GRID-175,249874.9082202187,0.2498749082202187,77,6775.7429432114,27116.539997844964,0,0,0,0,0,77,29.596293689889748,12.262275201441108,40
NSR-GRID-176,250000.00000023283,0.2500000000002328,55,5080.98938383988,20323.957535340593,0,0,0,0,0,55,28.532467532467532,12.838497075402167,32
NSR-GRID-177,250000.0,0.25,87,6958.601888720822,27834.407554883288,0,0,0,0,0,87,41.150576600041525,8.099693040166613,54
NSR-GRID-178,250000.00000023283,0.2500000000002328,59,6339.801320261493,25359.205281022358,0,0,0,0,0,59,30.06779661016949,14.958071088805454,37
NSR-GRID-179,250000.00000023283,0.2500000000002328,68,6474.455549598881,25897.822198371407,0,0,0,0,0,68,41.07553366174056,10.502763670106894,51
NSR-GRID-180,250000.00000046566,0.2500000000004657,46,5493.653897028275,21974.615588072167,0,0,0,0,0,46,28.313664596273295,15.955973928047621,25
NSR-GRID-181,250000.00000023283,0.2500000000002328,67,6790.402429337711,27161.609717325548,0,0,0,0,0,67,43.1145013847021,10.985586649528935,45
NSR-GRID-182,250000.00000023283,0.2500000000002328,116,6623.465084153038,26493.86033658748,0,0,0,0,0,116,32.19470868014269,7.273736583594315,61
NSR-GRID-183,250000.0,0.25,85,6154.429281695916,24617.717126783664,0,0,0,0,0,85,31.493914807302232,9.02232175527608,46
NSR-GRID-184,250000.00000023283,0.2500000000002328,82,6218.072466645023,24872.28986655693,0,0,0,0,0,82,27.19930714085466,10.450367201804747,38
