zone_code,event_count,mean_predicted_score,max_predicted_score,min_predicted_score,high_risk_event_count,medium_risk_event_count,low_risk_event_count,high_risk_event_ratio,mean_absolute_error,mean_rain_24h_mm,max_rain_24h_mm,mean_gpm_precipitation_sum,mean_built_surface_mean,mean_population_sum,dominant_risk_class
NSR-GRID-012,30,0.5614789020734047,0.9017703966638384,0.4405055785636262,6,24,0,0.2,0.004143561665938703,10.506666666666668,44.9,0.0,3582.3094688221713,0.0,medium
NSR-GRID-013,30,0.5589955706060596,0.9032107736758196,0.4359556297478888,6,24,0,0.2,0.004219999120490189,10.506666666666668,44.9,0.0,3567.604433077578,0.0,medium
NSR-GRID-014,30,0.3832924718268143,0.7257924766040543,0.2607821793654198,3,14,13,0.1,0.004037769167945506,10.506666666666668,44.9,0.0,1788.5822784810132,0.0,medium
NSR-GRID-015,30,0.3705074019332109,0.7110553381572201,0.2512302839709836,2,12,16,0.06666666666666667,0.00525473092288071,10.506666666666668,44.9,0.0,1105.1292705447836,0.0,medium
NSR-GRID-016,30,0.431916978091449,0.770601350680032,0.3112443837417213,4,16,10,0.13333333333333333,0.00419293438134351,10.506666666666668,44.9,0.0,1905.165384615385,0.0,medium
NSR-GRID-017,30,0.4450086065333559,0.7919028453670339,0.3200888328370561,4,16,10,0.13333333333333333,0.005504281970640802,10.506666666666668,44.9,0.0,2504.6199213630402,0.0,medium
NSR-GRID-018,30,0.3655058575311674,0.7063839246021278,0.2457437579433788,2,12,16,0.06666666666666667,0.005000221439646396,10.506666666666668,44.9,0.0,1457.457597173145,0.0,medium
NSR-GRID-019,30,0.5658544573548536,0.9009022535813596,0.4462744282221356,6,24,0,0.2,0.0051988169963126715,10.506666666666668,44.9,0.0,3433.8671875000005,0.0,medium
NSR-GRID-020,30,0.3208408214671245,0.6566046732018835,0.2027637963220723,0,8,22,0.0,0.0069435865610420104,10.506666666666668,44.9,0.0,332.329207920792,0.0,low
NSR-GRID-021,30,0.472795445782258,0.8001879038932674,0.3568261497581806,4,26,0,0.13333333333333333,0.009281548779673115,10.506666666666668,44.9,0.0,1765.0,0.0,medium
NSR-GRID-022,30,0.4215337115867062,0.7650475568533752,0.2977566465682746,3,17,10,0.1,0.004648205222177778,10.506666666666668,44.9,0.0,1744.4305555555554,0.0,medium
NSR-GRID-023,30,0.28873422940299454,0.6276763468141151,0.1694990078666963,0,7,23,0.0,0.005314963953874652,10.506666666666668,44.9,0.0,0.0,0.0,low
NSR-GRID-024,30,0.581554249741616,0.9207006071733128,0.4607177703251766,7,23,0,0.23333333333333334,0.004436857280709135,10.506666666666668,44.9,0.0,3902.4886644682597,0.0,medium
NSR-GRID-025,30,0.5781449811194136,0.918250602251454,0.456754210854611,7,23,0,0.23333333333333334,0.004482120037418129,10.506666666666668,44.9,0.0,3728.2024324881468,0.0,medium
NSR-GRID-026,30,0.49730172447239673,0.8333721873587198,0.3785467005856599,5,25,0,0.16666666666666666,0.006159521863285495,10.506666666666668,44.9,0.0,2655.424123711341,0.0,medium
NSR-GRID-027,30,0.5907790327091805,0.9285769266145216,0.4720284552274471,7,23,0,0.23333333333333334,0.005895203098267664,10.506666666666668,44.9,0.0,4037.2133580705,0.0,medium
NSR-GRID-028,30,0.5331425813681402,0.8724098687285919,0.4117841754115529,5,25,0,0.16666666666666666,0.00446171329654547,10.506666666666668,44.9,0.0,4162.111592409242,0.0,medium
NSR-GRID-029,30,0.5270250921647617,0.8679970627334794,0.4050583953593912,5,25,0,0.16666666666666666,0.00411118403825901,10.506666666666668,44.9,0.0,3624.897298412044,0.0,medium
NSR-GRID-030,30,0.5327681279888437,0.8730825574229448,0.4110086075601815,5,25,0,0.16666666666666666,0.0039402788488420324,10.506666666666668,44.9,0.0,3616.7958762886597,0.0,medium
NSR-GRID-031,30,0.4371383879302892,0.7745868573228577,0.3150991252096662,4,16,10,0.13333333333333333,0.004642795209710117,10.506666666666668,44.9,0.0,2433.1504844361984,0.0,medium
NSR-GRID-032,30,0.5655545836264887,0.905652105476899,0.4451886545058358,6,24,0,0.2,0.004556572932667786,10.506666666666668,44.9,0.0,3559.849484536081,0.0,medium
NSR-GRID-033,30,0.3319012161282768,0.6657817468700451,0.2156294862173146,2,10,18,0.06666666666666667,0.008161223549726086,10.506666666666668,44.9,0.0,749.6763553906411,0.0,medium
NSR-GRID-034,30,0.4069427011531849,0.7453147848430481,0.2858409623813085,3,17,10,0.1,0.004356108272226533,10.506666666666668,44.9,0.0,1759.1361386138612,0.0,medium
NSR-GRID-035,30,0.35847584705465657,0.7030178654827592,0.2367483755803634,2,12,16,0.06666666666666667,0.004714347425749519,10.506666666666668,44.9,0.0,1071.2575257731955,0.0,medium
NSR-GRID-036,30,0.32228283989606754,0.6607337700963796,0.2030408928096667,1,7,22,0.03333333333333333,0.00588705876364295,10.506666666666668,44.9,0.0,807.9177489177489,0.0,low
NSR-GRID-037,30,0.39023476974308857,0.7294236221425517,0.2698242157489927,3,15,12,0.1,0.00425309839335897,10.506666666666668,44.9,0.0,1711.2685089709216,0.0,medium
NSR-GRID-038,30,0.4520279177162844,0.7909818065877968,0.33082005682645,4,26,0,0.13333333333333333,0.004486275347908042,10.506666666666668,44.9,0.0,2221.0153367875632,0.0,medium
NSR-GRID-039,30,0.527491040133031,0.8633792613658872,0.407829485238298,5,25,0,0.16666666666666666,0.00608848835775099,10.506666666666668,44.9,0.0,3059.1661415668973,0.0,medium
NSR-GRID-040,30,0.4449050064046624,0.7832648016920379,0.3243929765530542,4,16,10,0.13333333333333333,0.004588587800965399,10.506666666666668,44.9,0.0,2222.904604538445,0.0,medium
NSR-GRID-041,30,0.572068169854703,0.9088530594883484,0.451310099471886,6,24,0,0.2,0.005040169328425204,10.506666666666668,44.9,0.0,3928.7239196256537,0.0,medium
NSR-GRID-042,30,0.3462947856582784,0.6872135841110527,0.2252429983018433,2,12,16,0.06666666666666667,0.00489028887094139,10.506666666666668,44.9,0.0,1362.4311840562725,0.0,medium
NSR-GRID-043,30,0.48129048162462734,0.819126161949409,0.3606622293717019,4,26,0,0.13333333333333333,0.004862003714899524,10.506666666666668,44.9,0.0,2488.7342353225417,0.0,medium
NSR-GRID-044,30,0.5802141492029802,0.9183107194750304,0.4608257721109636,7,23,0,0.23333333333333334,0.005271738261061268,10.506666666666668,44.9,0.0,4015.499252988049,0.0,medium
NSR-GRID-045,30,0.3152364671577988,0.6586892539224634,0.1931568851426433,0,7,23,0.0,0.005705194023892188,10.506666666666668,44.9,0.0,879.0248599439773,0.0,low
NSR-GRID-046,30,0.4892772764584359,0.8275911619886172,0.3686377038540033,5,25,0,0.16666666666666666,0.004440685983881953,10.506666666666668,44.9,0.0,2642.0817645406014,0.0,medium
NSR-GRID-047,30,0.28367669027052933,0.6253065512634269,0.1635198258105848,0,7,23,0.0,0.004457578050068277,10.506666666666668,44.9,0.0,73.90860215053765,0.0,low
NSR-GRID-048,30,0.4845966659646726,0.8239215890056426,0.3632426169680441,5,25,0,0.16666666666666666,0.004223792209725322,10.506666666666668,44.9,0.0,2736.8980707395513,0.0,medium
NSR-GRID-049,30,0.28280339876002425,0.6261317321437958,0.1617631781767433,0,7,23,0.0,0.0041882080237931945,10.506666666666668,44.9,0.0,331.43273542600895,0.0,low
NSR-GRID-050,30,0.5122403271425431,0.8502403836136255,0.3920000437238475,5,25,0,0.16666666666666666,0.005029260792009166,10.506666666666668,44.9,0.0,2900.316710700133,0.0,medium
NSR-GRID-051,30,0.25494977803417,0.5987310462670058,0.1331548416527673,0,7,23,0.0,0.00461426687530485,10.506666666666668,44.9,0.0,181.66855295068703,0.0,low
NSR-GRID-052,30,0.5472630093647788,0.890478474086449,0.4238466618137917,5,25,0,0.16666666666666666,0.005156556266563972,10.506666666666668,44.9,0.0,3771.184901531728,0.0,medium
NSR-GRID-053,30,0.24681689822043573,0.5897054550574258,0.1248736359677063,0,7,23,0.0,0.00469272700092293,10.506666666666668,44.9,0.0,37.33841528881253,0.0,low
NSR-GRID-054,30,0.5838090328682777,0.9249283683019156,0.4626100110683888,7,23,0,0.23333333333333334,0.004347638950164624,10.506666666666668,44.9,0.0,4043.475524475524,0.0,medium
NSR-GRID-055,30,0.4856587972954239,0.8285014131171545,0.3627550505310728,5,25,0,0.16666666666666666,0.004072248380272519,10.506666666666668,44.9,0.0,3357.04810341174,0.0,medium
NSR-GRID-056,30,0.505097176684128,0.8402819212772755,0.3869731626761936,5,25,0,0.16666666666666666,0.006305217022443708,10.506666666666668,44.9,0.0,2892.4255138800604,0.0,medium
NSR-GRID-057,30,0.5606047503292222,0.8980273225680315,0.4407686641592864,5,25,0,0.16666666666666666,0.004963720954925372,10.506666666666668,44.9,0.0,3468.3969061241787,0.0,medium
NSR-GRID-058,30,0.5388282268598473,0.8800354961603777,0.4164887054837763,5,25,0,0.16666666666666666,0.0042718076503418054,10.506666666666668,44.9,0.0,3672.891101694915,0.0,medium
NSR-GRID-059,30,0.48093122767793606,0.8241249630994965,0.3589989624778631,5,25,0,0.16666666666666666,0.003833914573234989,10.506666666666668,44.9,0.0,3353.898728813558,0.0,medium
NSR-GRID-060,30,0.5523900029452798,0.8923568034860565,0.4313839649740728,5,25,0,0.16666666666666666,0.004410900416553299,10.506666666666668,44.9,0.0,4080.9538135593216,0.0,medium
NSR-GRID-061,30,0.34143737420094294,0.6794595355035273,0.2224685833794367,2,10,18,0.06666666666666667,0.005480415152568775,10.506666666666668,44.9,0.0,1067.032422123331,0.0,medium
NSR-GRID-062,30,0.4306941348132019,0.7704072606265193,0.3093040294552646,3,17,10,0.1,0.003921283949470284,10.506666666666668,44.9,0.0,2090.202797202796,0.0,medium
NSR-GRID-063,30,0.42714771465198254,0.7679580086767231,0.3051774529606639,3,17,10,0.1,0.003994439530527406,10.506666666666668,44.9,0.0,1729.973087518542,0.0,medium
NSR-GRID-064,30,0.42145933267955105,0.7634771636853314,0.2988416331974487,3,17,10,0.1,0.004119414032474621,10.506666666666668,44.9,0.0,2138.1048728813557,0.0,medium
